name,type,address,latitude,longitude,freguesia,opening_hours
Farmácia Borralho,pharmacy,Avenida Fernão de Magalhães,41.1558535,-8.594775,,Mo-Fr 09:00-19:00; Sa 09:00-13:00
Farmácia Lousada,pharmacy,Rua do Campo Lindo,41.169278,-8.6088261,,Mo-Fr 09:00-20:00; Sa 09:00-17:00; Su off
Farmácia Soeiro,pharmacy,Rua de Santos Pousada,41.1494042,-8.6005555,,
Farmácia São Dinis,pharmacy,Rua de São Dinis,41.1674205,-8.6180315,,
Farmácia Ramos,pharmacy,Praça do Exército Libertador,41.1661999,-8.624914,,Mo-Fr 09:00-19:30
,pharmacy,,41.1637825,-8.6296992,,
Farmácia Alves,pharmacy,Praça do Exército Libertador,41.1668743,-8.6250454,,Mo-Sa 09:00-20:00
Farmácia Mafalda,pharmacy,Rua de Alves Redol,41.1615666,-8.6159409,,
,car_wash,,41.1828156,-8.5980115,,
9ª Esquadra - Infante Dom Henrique,police,Praça Infante Dom Henrique,41.1417147,-8.6147148,,
Hard Club,nightclub,Mercado Ferreira Borges,41.1418192,-8.6148896,,
,parking,,41.1763205,-8.602969,,
Farmácia Cortes Pinto,pharmacy,Rua de João Pedro Ribeiro,41.1610881,-8.6082907,,Mo-Fr 08:30-20:00; Sa 09:00-19:00
,recycling,,41.1471226,-8.6175112,,
Palácio da Justiça - Saída,parking_entrance,,41.1467313,-8.6175761,,
Farmácia Marques de Mendonça,pharmacy,Rua do Amial,41.1749815,-8.6137531,,
Farmácia Alves da Silva,pharmacy,,41.1593481,-8.6356837,,
Farmácia Viamial,pharmacy,Rua do Amial,41.1792309,-8.6141037,,
Residencial Brasília,,,41.1548136,-8.6162743,,
Farmácia da Prelada,pharmacy,Rua Central de Francos,41.1693651,-8.6367504,,"Mo-Fr 09:00-20:00; PH,Sa,Su 09:00-13:00"
Fish Fixe,restaurant,,41.1409628,-8.6105907,,
Mira Douro,restaurant,Cais da Ribeira,41.1408145,-8.610584,,
Farol da Boa Nova,restaurant,Muro dos Bacalhoeiros,41.1403029,-8.6143366,,
Starbucks,cafe,Rua dos Clerigos,41.1457892,-8.613507,,
McDonald's Imperial,fast_food,Praça da Liberdade,41.1466344,-8.6107969,,"Mo-Th,Su 09:00-02:00; Fr-Sa 09:00-03:00"
Deutsche Bank,bank,,41.1482418,-8.6687172,,
Paparazzi,restaurant,,41.1533402,-8.6720344,,
,telephone,,41.1524855,-8.6778234,,
,restaurant,,41.163136,-8.5920332,,
Café Velazquez,bar,Praça de Francisco Sá Carneiro,41.1631237,-8.5917918,,
Frei tuck,cafe,,41.160963,-8.5966189,,
,atm,,41.171613,-8.687932,,
,restaurant,,41.1717462,-8.6880125,,
Farmácia Oriental,pharmacy,Rua do Bonjardim,41.1552636,-8.6077845,,PH off
Yellow House,,Rua de João Regras,41.1552668,-8.6088276,,
Transturística,cafe,,41.1549583,-8.6090947,,PH off
Farmácia da Fonte da Moura,pharmacy,Avenida da Boavista,41.1624728,-8.6576129,,
Porto Dental Institute,dentist,Avenida Montevideu,41.1661741,-8.6872463,,
Farmácia Central da Liga,pharmacy,Rua Formosa,41.1491352,-8.6088019,,
Farmácia Correia,pharmacy,Praça Mouzinho de Albuquerque,41.1583571,-8.6278354,,
Farmácia Boavista,pharmacy,Rua da Boavista,41.1563918,-8.6203849,,"Mo-Fr 08:30-20:00; Sa,Su 09:00-17:00"
Farmácia da Lapa,pharmacy,Rua Antero de Quental,41.1600504,-8.6118923,,
Farmácia do Campo,pharmacy,Praça da República,41.1551432,-8.6134516,,
Farmácia São Jerónimo,pharmacy,Rua de Santos Pousada,41.1544293,-8.5994831,,
Casa Ferraz,restaurant,,41.1662738,-8.5876962,,
Confeitaria Doce Alto,cafe,,41.1667844,-8.5936719,,
Cafetaria Pião,cafe,,41.1658605,-8.5877432,,
Café Babo,cafe,,41.1660281,-8.5883466,,
Restaurante Atleta,restaurant,,41.1661513,-8.5881337,,
Pizza Hut,restaurant,,41.1654039,-8.5882672,,
Porto Antas Hotel,,Rua Padre Manuel da Nóbrega,41.1631124,-8.5894407,,
Farmácia Serpa Pinto,pharmacy,Rua de Serpa Pinto,41.1663122,-8.6204918,,Mo-Sa 08:00-24:00
Farmácia Queija Ferreira,pharmacy,,41.1630983,-8.5900952,,
Centro de Saúde de Campanhã - Extensão Ilhéu,clinic,,41.1654451,-8.5722166,,
Farmácia Falcão,pharmacy,Praceta Professor Egas Moniz,41.1651187,-8.670561,,
Farmácia Cristo Rei,pharmacy,Praça Dom Afonso V,41.1593238,-8.6653715,,
Tavi - Confeitaria da Foz,cafe,Rua da Senhora da Luz,41.1520696,-8.6774732,,Mo-Su 08:30-20:00
Adega São Nicolau,restaurant,Rua São Nicolau,41.1404291,-8.6148874,,
,restaurant,,41.148385,-8.5855181,,
,telephone,,41.1486357,-8.5855204,,
,atm,,41.1488653,-8.5854383,,
,toilets,,41.1488955,-8.5853742,,
,,,41.1714885,-8.5732243,,
,vending_machine,,41.1485997,-8.5855191,,
,vending_machine,,41.1489017,-8.58547,,
,parking_entrance,,41.1496503,-8.5862592,,
Estação dos Correios de Asprela,post_office,,41.1827535,-8.5970486,,
República do Churrasco,restaurant,Rua Arroteia,41.1825416,-8.5967911,,
Arraial,restaurant,Rua da Arroteia,41.1826663,-8.5968095,,
Montepio,bank,,41.1569306,-8.6225976,,
Farmácia da Boa Hora,pharmacy,,41.1523297,-8.6207757,,
,parking_entrance,,41.1529973,-8.6063851,,
Farmácia da Constituição,pharmacy,Rua da Constituição,41.1611679,-8.5995157,,
Café snack bar Nosso Luar,cafe,,41.1569861,-8.6228546,,
Doof Pasta Boavista,restaurant,,41.1566614,-8.6210111,,"Mo-Sa 12:00-15:00, 19:00-23:00"
Edifício Transparente,cafe,,41.1714102,-8.687788,,
Convívio,restaurant,,41.1544512,-8.6309195,,
Almeida Garrett,,Praça General Humberto Delgado,41.1496605,-8.6107481,,
Dom Pedro IV,,Praça da Liberdade,41.146458,-8.6114024,,
Farmácia Herculano,pharmacy,Rua do Bolama,41.1653358,-8.6051727,,
Farol de São Miguel-o-Anjo,,,41.1470766,-8.6667702,,
Hotel Beta Porto,,,41.1780075,-8.6143361,,
,taxi,,41.1705835,-8.6657552,,
,telephone,,41.1701131,-8.6660744,,
Casa-Museu Marta Ortigão Sampaio,,Rua de Nossa Senhora de Fátima,41.1595866,-8.6249723,,Tu-Su 10:00-17:30; PH off
,parking_entrance,,41.1580376,-8.6477128,,
Kanimambo,restaurant,,41.1435098,-8.6078107,,
Farolim de Felgueiras,,,41.1467181,-8.6773162,,
Parque de Estacionamento Dom João I,parking_entrance,Praça de Dom João I,41.1484579,-8.6095747,,
Farmácia do Bessa,pharmacy,Rua de O Primeiro de Janeiro,41.1645047,-8.6422799,,24/7
Capa Negra II,restaurant,Rua do Campo Alegre,41.152427,-8.6304773,,
Bar da CCDRN,cafe,,41.1515572,-8.6316799,,
,waste_disposal,,41.1507998,-8.630426,,
,parking,,41.1679038,-8.6886164,,
,taxi,,41.1631549,-8.5842172,,
,parking_entrance,,41.1635649,-8.5830982,,
,parking_entrance,,41.1642679,-8.5843593,,
,parking_entrance,,41.1643,-8.5843415,,
,parking_entrance,,41.1647314,-8.5836107,,
,parking_entrance,,41.1647887,-8.5841248,,
Monumento ao Esforço Colonizador Português,,Praça do Império,41.1551765,-8.6726907,,
,parking_entrance,,41.1545795,-8.6641359,,
,parking_entrance,,41.1534459,-8.6644641,,
,parking_entrance,,41.153443,-8.664384,,
Palácio da Justiça,parking_entrance,,41.1445684,-8.617612,,
,parking_entrance,,41.1487142,-8.6288897,,
,parking_entrance,,41.1487209,-8.6637573,,
,recycling,,41.1638154,-8.6861264,,
,recycling,,41.164657,-8.6851415,,
,recycling,,41.1651089,-8.6844716,,
,recycling,,41.1660959,-8.6852733,,
Blue Dragon,bicycle_rental,Avenida Gustavo Eiffel,41.141102,-8.6088157,,
Guarany Café-Restaurante,cafe,Avenida dos Aliados,41.1478225,-8.611539,,Mo 09:00-24:00; Dec 25 off; Jan 1 off
,telephone,,41.1475488,-8.6109022,,
,telephone,,41.1476226,-8.6114105,,
,cafe,,41.179468,-8.5855126,,
,atm,,41.1786248,-8.5868155,,
,atm,,41.1804633,-8.5834726,,
Portuense,restaurant,,41.1804255,-8.5835897,,
,cafe,,41.1803608,-8.5835153,,
A Sport,restaurant,,41.1810919,-8.5837628,,
Alameda Shopping Porto,parking_entrance,,41.1635991,-8.5832583,,
,parking,,41.1773409,-8.5806769,,
,bar,,41.1784881,-8.5866426,,
,restaurant,,41.1785366,-8.5866426,,
,parking_entrance,,41.1492144,-8.5856221,,
Casa da Música (Metro),bus_station,,41.1610459,-8.6299644,,
CTT Foz do Douro,post_office,,41.1527544,-8.6770916,,
,bicycle_parking,,41.1743014,-8.6429376,,
Trindade (Metro),bicycle_parking,,41.1520745,-8.6095463,,
Parque do Museu Soares dos Reis,bicycle_parking,,41.147659,-8.6218983,,
Casa da Música,bicycle_parking,,41.1590978,-8.6313246,,
Metro Casa da Música,bicycle_parking,,41.1607223,-8.6292964,,
Estação de correios do Amial,post_office,,41.182669,-8.6136883,,
Estação de Correios do Carvalhido,post_office,Rua da Prelada,41.1666607,-8.6263271,,"Mo-Fr 09:00-12:30,14:00-18:00"
Millennium bcp,bank,,41.164064,-8.6208177,,
,recycling,,41.152793,-8.6223761,,
,taxi,,41.1772081,-8.6094348,,
GALP,fuel,Estrada Interior da Circunvalação,41.1832785,-8.6123128,,
,,,41.1448375,-8.6191834,,
Banco Internacional do Funchal,bank,,41.1612588,-8.5989704,,
Caetano,restaurant,Avenida de Fernão de Magalhães,41.1599726,-8.5923397,,
Café Estádio,cafe,,41.1626202,-8.5905056,,
,recycling,,41.1646371,-8.6201024,,
Farmácia Cameira,pharmacy,,41.1469928,-8.5903785,,
Residencial Veneza,,,41.1470998,-8.5897584,,
Marcitânia,cafe,,41.146563,-8.5888679,,
Amizade,restaurant,,41.1616741,-8.602209,,"12:00-15:00,19:00-23:00"
,recycling,,41.1464577,-8.5889231,,
Café Roma,cafe,,41.1469652,-8.5905075,,
Galp,fuel,,41.1533474,-8.5961794,,
Clínica Central do Bonfim,clinic,,41.1536297,-8.5959625,,
,,,41.151214,-8.593198,,
,,,41.1528968,-8.5930891,,
CTT Bonfim,post_office,,41.1485769,-8.5978226,,
,atm,,41.1478286,-8.597839,,
Caixa Geral de Depósitos,bank,,41.1464986,-8.5958431,,
Confeitaria Chicana,cafe,,41.1461193,-8.596687,,
Monumento aos Mortos da Grande Guerra,,Praça de Carlos Alberto,41.1486666,-8.6158762,,
Praça de Lisboa,parking_entrance,Rua de São Filipe de Nery,41.1459462,-8.6145291,,24/7
Dom António Ferreira Gomes,,Praça de Lisboa,41.1457673,-8.6152616,,
Cafetaria Flor de São Bento,cafe,Praça de Almeida Garrett,41.1452812,-8.6112433,,
,parking,,41.1576874,-8.6337573,,
,bicycle_parking,,41.1523011,-8.6368776,,
Ezequiel Campos,taxi,,41.1735159,-8.6548045,,
,parking_entrance,,41.1789492,-8.6002143,,
Consultas Externas (Instituto de Oncologia do Porto),parking_entrance,,41.180707,-8.6049773,,
,parking,,41.1795303,-8.6024455,,
,parking,,41.1786794,-8.5996857,,
,parking,,41.1789971,-8.600605,,
,parking_entrance,,41.1801869,-8.6034523,,
,taxi,,41.1796515,-8.6028586,,
Hospital São João,taxi,,41.1827277,-8.6001556,,
Portinho,bar,,41.1474527,-8.6141259,,
La Bohème,restaurant,Rua das Galerias de Paris,41.1469687,-8.6143986,,
,post_box,,41.1466497,-8.6149928,,
,parking_exit,,41.1461053,-8.6033158,,
,parking_entrance,,41.1462476,-8.6035403,,
Rua do Bonjardim,,,41.1476721,-8.6095214,,
Aquário Marisqueira,restaurant,Rua de Rodrigues Sampaio,41.1487203,-8.6100613,,
Flor dos Congregados,restaurant,Viela dos Congregados,41.1470184,-8.6102179,,Tu-Sa 10:00-22:00; Mo 19:00-22:00
Garça Real,cafe,Rua do Bonjardim,41.1481903,-8.6095258,,
Sublime,cafe,Rua de Rodrigues Sampaio,41.1487207,-8.60957,,
Os Corcéis,,Praça de Dom João I,41.1478614,-8.6091777,,
Acepipe,cafe,Rua de Sampaio Bruno,41.1467674,-8.6105101,,
O Ardina,,Praça da Liberdade,41.1461555,-8.6110551,,
Pitch Club,nightclub,,41.1471145,-8.6081509,,
Chave D'Ouro,cafe,Praça da Batalha,41.1459157,-8.6072236,,
Gare Club,nightclub,Rua da Madeira,41.1459986,-8.60959,,
,parking,,41.144966,-8.6096843,,
Confeitaria Serrana,cafe,Rua do Loureiro,41.1450608,-8.6103692,,
Ponte das Barcas,,,41.1405947,-8.6106902,,
Arnaldo Gama,,Jardim Arnaldo Gama,41.1429391,-8.6084325,,
Duque da Ribeira,,Rua da Lada,41.1408435,-8.6101928,,
Prioridade,pub,,41.1408382,-8.6113037,,
Peza Arroz - Filha da Mãe Preta,restaurant,Cais da Ribeira,41.14058,-8.6120079,,
Mal Cozinhado,restaurant,,41.1401438,-8.615611,,
O Muro,pub,,41.1400786,-8.6151387,,
Postigo do Carvão,restaurant,,41.1406911,-8.6134721,,
Ora Viva,restaurant,,41.1404967,-8.6139128,,
Avó Maria,restaurant,Cais da Ribeira,41.1406328,-8.6115355,,
Marina,restaurant,,41.1408881,-8.6117051,,
Fragata Real,pub,,41.1402828,-8.615068,,
Chez Lapin,restaurant,,41.14068,-8.6120914,,
CR,restaurant,Rua do Infante Dom Henrique,41.1408362,-8.6148591,,
Armazém do Sal,restaurant,,41.1407688,-8.6117882,,
Vinas d'Alho,restaurant,,41.1400216,-8.615406,,
A Grade,restaurant,,41.1405679,-8.6149754,,
Ryan's Irish Pub,bar,,41.1415304,-8.6139153,,
Solar do Pátio - Restaurante Bar,restaurant,,41.1419839,-8.6141075,,
Churrascaria do Infante,restaurant,Rua de Mouzinho da Silveira,41.1415249,-8.6144133,,
Dom António Barroso,,Largo de Primeiro de Dezembro,41.1431034,-8.6088087,,
Pelourinho do Porto,,,41.1425457,-8.6119996,,
Dom Pedro Pitões,,,41.1428665,-8.6118798,,
Vímara Peres,,Rua Tareija Vaz de Altaro,41.1431504,-8.6111561,,
O Porto,,,41.1468636,-8.6115945,,
,parking,,41.1431779,-8.6114988,,
Miradouro da Rua das Aldas,,,41.1424259,-8.6126223,,
Oratório de Santa Ana,,,41.1426118,-8.613322,,
Miradouro do Terreiro da Sé,,,41.1423091,-8.6120465,,
,,,41.1430996,-8.6113705,,
Miradouro do Largo do Colégio,,,41.1420609,-8.6129431,,
,telephone,,41.1427625,-8.6139642,,
Espaço Moçambique,bar,,41.1437657,-8.6123874,,
,parking,,41.1441464,-8.6112854,,
Museu de Arte Sacra e Arqueologia,,Largo do Colégio,41.1422336,-8.6125743,,"Sa 10:00-13:00, 14:00-18:00; PH off; Mo 10:00-17:00; Tu-Fr 09:00-17:00"
,parking,,41.1427568,-8.6092049,,
I. António Barroso,parking,,41.1427901,-8.6089005,,
USF Rainha D. Amélia,clinic,Rua de Saraiva de Carvalho,41.1429601,-8.6086975,,
Ribeira Negra,,,41.1412796,-8.6105387,,
D. Tonho,restaurant,,41.1408361,-8.6107881,,
Granel,pub,,41.1408396,-8.6120223,,
Nicho do Senhor da Boa Fortuna,,,41.140994,-8.6122741,,
Padre Américo,,,41.1410861,-8.6124703,,
Bzzz,restaurant,,41.1412464,-8.6130276,,
Mercadores,bar,,41.1411325,-8.6128987,,
Arquivo Histórico Municipal,library,Rua da Alfândega,41.1408708,-8.6142724,,Mo-Fr 09:00-17:30
Buraquinho - Esplanada da Ribeira,restaurant,Cais da Ribeira,41.1405397,-8.6126371,,Tu-Su 12:00-22:00
Pipas,pub,,41.1406998,-8.6128212,,
Zénite,bar,,41.1407663,-8.61284,,
Porto de Encontro,pub,,41.141038,-8.612894,,
Bar do Falcão,pub,,41.1408664,-8.6128816,,
Água d'Ouro,pub,,41.1406634,-8.6132732,,
Meeting Point,bar,,41.1404634,-8.613465,,
Aniki Bobó,pub,,41.1407072,-8.6136137,,
Está-se Bem,bar,,41.1405436,-8.6136338,,
Encontro dos Amigos,bar,,41.1406264,-8.6140656,,
Porto Feio,pub,,41.140524,-8.6138016,,
,fast_food,,41.1409661,-8.6132784,,
Petrus Wine Caffé,pub,,41.1406899,-8.6137504,,
Pimm's,cafe,,41.1406633,-8.6154053,,
Ode,pub,Largo do Terreiro,41.140363,-8.6148148,,
,,,41.1433439,-8.6145902,,
Tea Point,cafe,,41.143139,-8.6145632,,
Traça,restaurant,,41.1430772,-8.614577,,
Bobby's,cafe,,41.1430672,-8.6141005,,
Aparte,bar,,41.1435311,-8.6141426,,
Tango,bar,,41.1422899,-8.6158499,,
Farmácia Parente,pharmacy,Rua das Flores,41.1440411,-8.6132321,,
Em Canto,restaurant,Rua de Afonso Martins Alho,41.1445673,-8.6120774,,Tu-Sa 12:00-22:30; Su 12:00-15:30
Palácio das Artes,,Largo de São Domingos,41.1427507,-8.6148998,,
Correios de Portugal,post_office,,41.1423195,-8.6155695,,
Pensão Douro,,Rua do Loureiro,41.1450531,-8.6103307,,
Tropical,cafe,,41.1457603,-8.6073631,,
Dom Pedro V,,Praça da Batalha,41.145031,-8.6069307,,
Farmácia Vitália,pharmacy,Praça da Liberdade,41.1459248,-8.6119504,,Mo-Fr 08:30-21:00; Sa 09:00-19:00
Restaurante Astória,restaurant,Praça da Liberdade,41.1459404,-8.6111604,,"Mo-Su 12:30-15:30,19:30-22:30"
Café dos Lóios,cafe,,41.1455201,-8.6119708,,
Oratório de Nossa Senhora da Silva,place_of_worship,,41.1453952,-8.6132616,,
Fado das Castas,restaurant,,41.1454375,-8.6130561,,
Casa Mariazinha,restaurant,,41.14284,-8.615627,,
Forno Velho,cafe,,41.1412978,-8.6179429,,
Tribunal das Varas Criminais do Porto,courthouse,,41.1418592,-8.6173958,,
O Fado,restaurant,,41.1423108,-8.61744,,
Amor de Perdição,,,41.1447895,-8.6166709,,
Caixa Geral de Depósitos,bank,,41.1453727,-8.6033359,,
Lobito,cafe,,41.144601,-8.6063215,,
Bom Gosto,cafe,,41.1446554,-8.6064743,,Mo-Sa 06:00-21:00
Lado B Café Francesinha,cafe,,41.1464691,-8.6048682,,
,clock,,41.1468953,-8.6067607,,
Maus Hábitos,bar,Rua de Passos Manuel,41.1466701,-8.605811,,"Mo 18:00-24:00; Tu-Th 12:00-24:00; Fr 00:00-02:00,12:00-24:00; Sa 00:00-06:00,12:00-24:00; Su 00:00-06:00"
Café Santiago F,cafe,Rua de Passos Manuel,41.146555,-8.6052745,,Mo-Sa 12:00-22:50
,clock,,41.1469542,-8.6069385,,
Marbella,cafe,,41.1463348,-8.6071852,,
Churrasqueira Icaraí,restaurant,,41.1471491,-8.6089243,,
Clínica Doutor Pinto Leite,clinic,,41.1473557,-8.6091618,,
Oásis da Sé,pub,,41.1425348,-8.6102938,,
O Rápido,restaurant,,41.145986,-8.609722,,
Seara Doce,cafe,,41.145071,-8.6045856,,
Lua Nova,cafe,,41.1447264,-8.6045174,,
Santander Totta,bank,Praça de Almeida Garrett,41.1456176,-8.6110623,,Mo-Fr 08:30-15:00
Farmácia Sarabando,pharmacy,,41.1451921,-8.6121764,,
Saloon,bar,,41.1408699,-8.6110641,,
Paparocco,restaurant,,41.1405715,-8.6134878,,
Be Club,bar,,41.1420101,-8.6136698,,
Nova Estrela,cafe,,41.1420372,-8.6168138,,
Porta Larga,restaurant,,41.140882,-8.6118767,,
Cafetaria Dona Antónia,cafe,Rua do Infante Dom Henrique,41.1408074,-8.6149672,,
Ribeira Restaurante Bar,restaurant,Rua de Cima do Muro,41.1406253,-8.6120689,,
BPI,bank,Avenida dos Aliados,41.1471356,-8.6109024,,
Posto de Informação Turística Oficial do Porto (Aliados),,,41.1468255,-8.6108856,,Nov-Apr 9:30-17:00; May-Oct 9:30-18:30
Menina Nua - A Juventude,fountain,Avenida dos Aliados,41.1471519,-8.6112551,,
"Meninos - ""A abundância""",,Avenida dos Aliados,41.1476157,-8.6111636,,
O Forno dos Clérigos,cafe,Rua dos Clérigos,41.1460288,-8.6131151,,
Afonso de Bragança,,,41.1473512,-8.6125772,,
Diplomata,cafe,Rua de José Falcão,41.1481511,-8.6143338,,Th-Tu 10:00-20:00
Flora,,Jardim João Chagas,41.1456505,-8.6158857,,
Treze a Rir Uns dos Outros,,Jardim João Chagas,41.1459505,-8.6173682,,
Rapto de Ganimedes,,,41.1454196,-8.6162417,,
Ramalho Ortigão,,Jardim João Chagas,41.1460002,-8.6162581,,
António Nobre,,Jardim João Chagas,41.1456483,-8.6165864,,
,bench,,41.1456704,-8.6166235,,
,,,41.1460947,-8.6164742,,
,,,41.1460462,-8.6167013,,
Café Piolho,cafe,Praça Parada Leitão,41.146842,-8.6165424,,
Zé Bota,restaurant,,41.1468578,-8.6171437,,
A Justiça,,Campo dos Mártires da Pátria,41.1450194,-8.6175329,,
Amor aos Pedaços,cafe,,41.1436014,-8.6174543,,
Rei dos Galos,restaurant,,41.1441922,-8.616946,,
Hospedaria das Taipas,,,41.1440558,-8.6172129,,
Ariane,cafe,,41.1440801,-8.617009,,
Centro Social Vitória,library,,41.1437387,-8.617402,,
Vasquinho,cafe,,41.1434165,-8.6176072,,
,cafe,,41.1435014,-8.6157806,,
Almeida Garrett,,,41.143958,-8.6178296,,
Miradouro do Passeio das Virtudes,,,41.1444784,-8.6186055,,
Os Quatro Cavaleiros do Apocalipse,,Passeio das Virtudes,41.1443191,-8.6184844,,
Verso em Pedra,restaurant,,41.1415336,-8.6181774,,
Arquivo e Museu das Alfândegas,library,,41.1429887,-8.6217759,,
Ribeira,parking_entrance,Praça Infante Dom Henrique,41.1410493,-8.6151646,,24/7
Bandeirinha da Saúde,,,41.1443634,-8.6219926,,
,cafe,,41.1440946,-8.6220682,,
Azul,restaurant,,41.1441785,-8.6222694,,
Casa da Mariquinhas,restaurant,Rua de São Sebastião,41.1427626,-8.6124322,,"Tu-Th 20:00-01:00, Fr-Su 20:00-02:00"
,parking_entrance,,41.1463168,-8.6194663,,
Café Sandy,cafe,,41.1661843,-8.5972815,,
Colégio O Meu Lar,kindergarten,,41.1684049,-8.5912451,,
Millennium bcp,bank,,41.1670021,-8.5973995,,
Caixa Geral de Depósitos,bank,,41.1669314,-8.5989659,,
Menino Abraçando a Gazela,,Jardim de Marques de Oliveira,41.1457199,-8.6029082,,
Fonte de São Lázaro,fountain,,41.1461413,-8.6027106,,
,parking_entrance,,41.1462878,-8.6041778,,
Miradouro da Muralha Fernandina,,,41.1412294,-8.6096808,,off
,,,41.1457497,-8.6189303,,
,,,41.1454728,-8.6191486,,
,,,41.1446497,-8.6199827,,
Roma,restaurant,Rua de Santo Ildefonso,41.1468428,-8.6022745,,"Mo-Su 12:00-15:00,19:00-22:00"
Brasil,cafe,,41.1468705,-8.6021914,,
Freitas,restaurant,,41.1469845,-8.6024234,,
Bufete Padrão,cafe,,41.1470027,-8.6022585,,
Cinema Passos Manuel,cinema,Rua de Passos Manuel,41.1469033,-8.6056923,,
Colégio Dom Dinis - Pólo de Santa Catarina,school,Rua de Santa Catarina,41.1481141,-8.6062129,,
Serpente,,Passeio das Virtudes,41.1443905,-8.6185505,,
Parque de estacionamento Saba Cardosas - Porto,parking_entrance,Rua Trindade Coelho,41.1452305,-8.611664,,24/7
Nicaragua,cafe,,41.146816,-8.5904584,,
,bicycle_parking,,41.1490781,-8.6094131,,
,bicycle_parking,,41.1481182,-8.6130574,,
,recycling,,41.1670935,-8.6339233,,
Os Corcéis,,Praça de Dom João I,41.1476977,-8.6086897,,
Parque de Estacionamento Dom João I,parking_entrance,Praça de Dom João I,41.147467,-8.6091812,,
,bench,,41.1474264,-8.61092,,
PortoBeer,restaurant,,41.1593323,-8.6383638,,
Millennium bcp,bank,,41.1594666,-8.6374076,,
Novo Banco,bank,,41.1592205,-8.6377447,,Mo-Fr 08:30-15:00
Banco BPI,bank,,41.1590535,-8.6367915,,
Ponte das Andresas,,,41.1655091,-8.6450405,,
,bicycle_parking,,41.1462956,-8.6019843,,
Farmácia e Perfumaria Sá da Bandeira,pharmacy,Rua de Sá da Bandeira,41.1484265,-8.6079445,,Mo-Sa 08:15-19:30
Galerias Invictos,parking_entrance,,41.1471325,-8.6039276,,
Galerias Invictos,parking_entrance,,41.1473107,-8.6039464,,
O Meu Mercedes,bar,,41.140903,-8.6115107,,
Delicious Breakfa,cafe,Cais da Ribeira,41.1406741,-8.6112459,,
Canastra,restaurant,,41.1406941,-8.6119063,,
Cometa,restaurant,,41.1422342,-8.6181251,,
,bench,,41.1492436,-8.6096481,,
,bench,,41.1481146,-8.6107147,,
,bench,,41.1488844,-8.6104754,,
,bench,,41.1485704,-8.6110977,,
,bench,,41.1485411,-8.6108416,,
