name,type,address,latitude,longitude,freguesia,opening_hours
Natura,clothes, ,41.1460498,-8.6129104,,Mo-Su 10:00-20:00
,vacant,Rua 31 de Janeiro ,41.1460484,-8.6098319,,
,gift,Rua 31 de Janeiro 40,41.1460479,-8.6099567,,
Massima Paris,jewelry,Rua 31 de Janeiro 38,41.1460477,-8.6099912,,
Souvenir Portugal,gift,Rua 31 de Janeiro ,41.146041,-8.6101565,,
Toranja,gift,Rua 31 de Janeiro 18,41.1460473,-8.6102423,,
,kiosk,Rua 31 de Janeiro 20,41.1460475,-8.6102069,,
Bazar - Bruna,clothes,Rua 31 de Janeiro 70; 68,41.1460515,-8.6096475,,
Casa António Porto,gift,Rua 31 de Janeiro 74,41.1460527,-8.6095949,,
Machado Joalheiro,jewelry,Rua 31 de Janeiro 90,41.1460588,-8.6093964,,
Gio Rodrigues,clothes,Rua 31 de Janeiro 114,41.1460669,-8.6090725,,
Porto Standard,vacant,Rua 31 de Janeiro 140,41.1460681,-8.6087825,,
Vanny,vacant,Rua 31 de Janeiro 146,41.1460719,-8.6087326,,
,vacant,Rua 31 de Janeiro 170,41.1460754,-8.6083493,,
,gift, ,41.1460852,-8.607574,,
Coisas & Gourmet,deli,Rua da Bainharia 105,41.1432206,-8.6126184,,Mo-Sa 10:00-18:30
,gift,Rua da Bainharia 111,41.143226,-8.6125755,,
Lago Artes,art,Rua da Bainharia 119;121;123,41.1432534,-8.6124633,,Mo-Sa 10:30-18:30
Barbearia Bessa,hairdresser,Rua da Bainharia 134,41.1432674,-8.6122684,,
21 de Fevereiro,kiosk,Rua Chã ,41.1441344,-8.6098145,,
Livraria Lopes da Silva,books,Rua Chã ,41.1441008,-8.6098507,,
D'Época,deli,Rua Chã 116,41.1440531,-8.6096512,,
,gift,Rua Chã 128,41.144096,-8.6095027,,
"Lidador, taças troféus e medalhas",yes, ,41.144832,-8.6077237,,
Moloko,clothes,Praça da Batalha ,41.1460133,-8.6071936,,
Amour Glamour Porto,clothes,Rua de Santa Catarina 17,41.1463928,-8.6072114,,
Marques Soares,clothes,Rua de Santa Catarina 19,41.1464226,-8.6071477,,
Gália,bag,Rua de Santa Catarina 31,41.1464913,-8.6071195,,
Bem Português,gift, ,41.1465938,-8.60708,,
Perfecta,jewelry," 83,89,95,91",41.1471156,-8.6068902,,
Salão Azul,hairdresser, ,41.1472121,-8.6068285,,
Anel,jewelry,Rua de Santa Catarina 251,41.1472987,-8.606797,,
Sephora,cosmetics, ,41.1473835,-8.6067742,,
Bershka,clothes, ,41.1472403,-8.6068235,,
Ponto das Artes,art,Rua de Santa Catarina 125,41.147337,-8.6067843,,
Calçado Guimarães,shoes, ,41.1474289,-8.6067561,,
Salsa,clothes, ,41.1477117,-8.6066508,,
Swarovski,jewelry,Rua de Santa Catarina 203,41.1479637,-8.6065603,,
Papelaria Progresso,stationery, ,41.1481384,-8.6069653,,
Porto Meia,clothes,Rua de Santa Catarina ,41.1480904,-8.6065184,,
,clothes,Rua Formosa ,41.1483563,-8.6066337,,
Miss 101,clothes,Rua Formosa ,41.1483229,-8.6065258,,
Fio d'Ouro,jewelry, ,41.1483363,-8.606569,,
Falconeri,clothes,Rua de Santa Catarina ,41.1482686,-8.606449,,Mo-Su 10:00-19:00
Casa Lima,bag,Rua de Santa Catarina 231,41.1482303,-8.6064614,,
Ana Margarida,hairdresser,Rua de Santa Catarina 269,41.1486181,-8.6063588,,
Primor,cosmetics,Rua de Santa Catarina 257-261,41.1485525,-8.6063534,,Mo-Su 10:00-23:00
Ericeira Surf & Skate,clothes,Rua de Santa Catarina 273,41.1486325,-8.6063263,,
Ordem dos Magos,yes,Rua de Santa Catarina 279,41.1486751,-8.6063095,,
Rosa Clará,clothes,Rua de Santa Catarina 283,41.1487069,-8.6063021,,Mo-Sa 10:00-19:00
Saboriccia,convenience,Rua de Santa Catarina 303,41.1488665,-8.6062337,,
Mass Kids,clothes,Rua de Santa Catarina 315,41.1489912,-8.6061918,,
Mazal,jewelry,Rua de Santa Catarina 251,41.1484577,-8.6064014,,
Haity,vacant,Rua de Santa Catarina 247,41.1484267,-8.6064114,,
Hawkers,clothes,Rua de Santa Catarina 315,41.1487885,-8.6062726,,
Ale-Hop,clothes, ,41.1490331,-8.6061818,,
Adidas Store,shoes,Rua de Santa Catarina 337,41.1492013,-8.6061509,,
Multiopticas,optician,Rua de Santa Catarina 325,41.1490881,-8.6061684,,
BMC Pharma,cosmetics,Rua de Santa Catarina 347,41.1492598,-8.6061486,,
Flormar,cosmetics,Rua de Santa Catarina 345,41.1492411,-8.6060929,,
Flying Tiger Copenhagen,variety_store,Rua de Santa Catarina 349,41.1492815,-8.6060758,,
Bruxelas,clothes,Rua de Santa Catarina 351,41.1492988,-8.606082,,
Rituals...,cosmetics, 365,41.1493918,-8.6060654,,
Skechers,shoes,Rua de Santa Catarina 369,41.1494356,-8.6060431,,
Emília Rodrigues,hairdresser,Rua de Santa Catarina 375,41.1495433,-8.606047,,
Foot Locker,shoes,Rua de Santa Catarina 377,41.1495234,-8.6059957,,
Misako,clothes, ,41.1496961,-8.6059387,,
Novalma,clothes, ,41.1500947,-8.6057644,,
Gente Miúda,baby_goods, ,41.1501805,-8.6057416,,
La Citta,clothes,Rua de Santa Catarina 457,41.1502179,-8.6057204,,
Casa Rocha,clothes,Rua de Santa Catarina 467,41.1503053,-8.6056883,,
Porto Souvenir Shop 2,gift,Rua de Santa Catarina 471,41.1503378,-8.6056703,,
Bico Doce,confectionery, ,41.150461,-8.6056497,,
Bairro Arte,gift,Rua de Santa Catarina 493,41.1505173,-8.6056101,,
Humana,clothes,Rua de Santa Catarina 513,41.1506835,-8.6055798,,Mo-Sa 09:30-19:30; Su 11:00-18:30
Gift Point,gift,Rua de Santa Catarina ,41.1507182,-8.6055667,,
,vacant,Rua de Santa Catarina 521,41.1507874,-8.605542,,
Jogos Santa Casa,kiosk,Rua de Santa Catarina 527,41.1508317,-8.60552,,
,gift, ,41.1507334,-8.6053516,,
Inatel,travel_agency,Rua de Santa Catarina 518,41.1506961,-8.6053707,,Mo-Fr 10:00-19:00; Sa 09:30-13:30
HD,clothes, ,41.150403,-8.6054767,,
Cex - Entertainment Exchange,electronics,Rua de Santa Catarina 480,41.1503674,-8.6054945,,Mo-Su 10:00-20:00
Em Viagem Travel Solutions,travel_agency,Rua de Santa Catarina 470,41.1502871,-8.6055196,,
Montra 190,vacant,Rua de Santa Catarina 464,41.1502384,-8.6055401,,
Almas Jóia,jewelry,Rua de Santa Catarina 472,41.1503224,-8.6055069,,
Capitólio,perfumery,Rua de Santa Catarina 458,41.1501805,-8.6055558,,
Tip Top,gift, ,41.1500892,-8.6055887,,
Funerária Portuense,funeral_directors,Rua de Santa Catarina 432,41.1499816,-8.6056215,,
Mac Joias,jewelry,Rua de Santa Catarina 430,41.1499349,-8.605646,,
Laser IN Estética,beauty,Rua de Fernandes Tomás 557,41.1495413,-8.6051568,,
Camport Style & Confort,shoes, ,41.149614,-8.6053526,,
,vacant,Rua de Santa Catarina 400; 404,41.1496908,-8.6057225,,
Max,shoes,Rua de Santa Catarina 380,41.1494641,-8.6057979,,
Ecco,shoes, ,41.1493783,-8.6058392,,
Paula Teixeira,hairdresser, ,41.1493239,-8.605823,,
Chuak 2,clothes,Rua de Santa Catarina 360,41.149304,-8.605872,,
Sportino Megastore,clothes,Rua de Santa Catarina 354; 356,41.1492611,-8.60587,,"Mo-Sa 10:30-19:30; Su 11:00-13:30,14:30-20:00"
Maria Paquete,hairdresser,Rua de Santa Catarina 310,41.1488597,-8.6059115,,Mo-Sa 10:00-19:00
Salão Zorba,hairdresser, ,41.1487443,-8.6060272,,
MS Nails,beauty,Rua de Santa Catarina 286,41.1487274,-8.6059997,,Tu-Sa 09:30-19:00
Pronovias,clothes,Rua de Santa Catarina 276,41.1486138,-8.606113,,
Milénio Gold,pawnbroker, ,41.1485568,-8.6060649,,
Fátima & Teresa Simas,hairdresser, ,41.1485345,-8.6060519,,
Freestyle Ink Tatoo,tattoo,Rua de Santa Catarina 274,41.1485433,-8.6060996,,
Nice Sapataria,shoes, ,41.1485446,-8.6061432,,
Tezenis,clothes, ,41.1483626,-8.6061949,,
Sapataria Ana,shoes, ,41.14797,-8.6063806,,
Calzedonia,clothes,Rua de Santa Catarina 208,41.1480072,-8.6063652,,
Stradivarius,clothes,Rua de Santa Catarina 212,41.1480604,-8.6063418,,Mo-Fr 10:00-20:00; Sa 10:00-13:00
SEASIDE,shoes, ,41.1479076,-8.6063876,,
Mass Perfumarias,perfumery,Rua de Santa Catarina ,41.1477748,-8.6064537,,
Mass Perfumarias,perfumery,Rua de Santa Catarina 174,41.1477418,-8.6064625,,Mo-Fr 10:00-19:30; Sa 10:00-19:00
Pull & Bear,clothes, ,41.1475236,-8.6065395,,
Oysho,clothes, ,41.1474496,-8.6065694,,
Ricami Veronica,clothes, ,41.1473739,-8.6066026,,
Bruxelas,clothes,Rua de Santa Catarina 130,41.1472977,-8.606626,,
Plácido,clothes,Rua de Santa Catarina 76,41.1468404,-8.6067826,,
"Portiny - Carteiras, Marroquinaria",bag,Rua de Santa Catarina 74,41.1468043,-8.606792,,
G.E. Cabeleireiros Estética,hairdresser,Rua de Santa Catarina 66,41.1467268,-8.6067792,,
Gift Paradise,gift,Rua de Santa Catarina 62,41.1467114,-8.6068299,,
Pedra Dura,jewelry,Rua de Santa Catarina 68,41.1467617,-8.6068087,,
MAX,shoes,Rua de Santa Catarina 50,41.1466074,-8.6068664,,
"Machado, Malcher - Material Dentário",medical_supply,Rua de Santa Catarina 36,41.1464993,-8.606796,,
Cabeleireiros Isabel & Branca,hairdresser,Rua de Santa Catarina 36,41.1465039,-8.606858,,
Tinoco Perfumarias,perfumery,Rua de Santa Catarina 24; 26,41.146387,-8.6069368,,
Choc,clothes, ,41.1463213,-8.6069677,,
Minisom,hearing_aids, 86,41.1449938,-8.607484,,
Talho Batalha,butcher, 78,41.1449375,-8.6075212,,
,clothes,Rua de Cimo de Vila 85,41.1447737,-8.6083208,,
Porto Lab,mobile_phone,Rua de Cimo de Vila 2; 4,41.1444013,-8.6087661,,
,bag, ,41.1444311,-8.6087255,,
Dreams Souvenir,gift,Rua do Cativo ,41.1441437,-8.6093444,,
,gift,Rua Chã 86,41.1439046,-8.6099989,,
Clean Express,laundry, ,41.1495479,-8.6207794,,08:00-24:00
Enaltece Sabor,vacant,Rua do Almada 294,41.1490167,-8.6120453,,Mo-Sa 11:00-23:00; Su 16:00-23:00
Grupótica,optician,Avenida da Boavista 201,41.1573331,-8.6261604,,Mo-Fr 09:30-19:30; Sa 09:30-13:00
Cafe Porto Santo,coffee, 276,41.1486107,-8.6248817,,
,travel_agency, ,41.1465113,-8.6117249,,
Rui das Frutas Frescas,greengrocer, ,41.162667,-8.6112547,,
H7M - Informática,computer,Rua de António Carneiro 428,41.1503696,-8.5938951,,
Ritual,bakery, ,41.1837271,-8.5998641,,
Olmar Megastore Porto,stationery, ,41.1802104,-8.6193976,,
Papelaria Belas Artes,stationery, ,41.1467065,-8.6008482,,
Alcatifas das antas,interior_decoration, ,41.170462,-8.6493393,,
Tabacaria Escorpião,tobacco, ,41.1526067,-8.607053,,Mo-Fr 07:00-19:00; Sa 07:00-13:00
Andre's,estate_agent, ,41.1533193,-8.6050613,,
Relojoaria & Ourivesaria Loureiro,watches, ,41.1525759,-8.6070083,,"Mo-Fr 10:00-13:00,15:00-19:30; Sa 10:00-13:00"
Remax,estate_agent, ,41.1522598,-8.6058168,,
Plee Tattoos,tattoo,Rua de Gonçalo Cristóvão 13E,41.1533162,-8.604909,,
Arena Porto,games,Rua de Santa Catarina 801,41.1532721,-8.6048574,,"Mo-Fr,Su,PH 14:00-20:00; Sa 10:00-20:00"
Luís Bichinho,clothes, ,41.1530956,-8.6053281,,
Garrafeira Tio Pepe,alcohol,Rua Engenheiro Ferreira Dias 51,41.1742117,-8.6482412,,
The bird,tea,Rua da Agra 143,41.155553,-8.6783404,,
Extinporto,yes, ,41.1531962,-8.6036639,,
Leiloeira São Domingos,yes, ,41.1481417,-8.6505865,,
Padaria Pastelaria Veiga (Filial 17),pastry, ,41.1669505,-8.6526958,,
Foto-Optica José Arnaldo,optician, ,41.1622926,-8.6473899,,
Alberto Marinho Cabeleireiros,hairdresser, ,41.1605733,-8.6442356,,
D'Epiderme,beauty, ,41.1605324,-8.644029,,
,laundry, ,41.1413256,-8.6170724,,
Loja saúde,medical_supply,Rua da Fábrica 36,41.1474391,-8.6128384,,
Moureja,vacant,Rua da Fábrica 22,41.1473746,-8.612612,,
,vacant, ,41.1472266,-8.6124774,,
Escovaria de Belmonte,hardware,Rua de Belomonte 34,41.1427869,-8.6156879,,
EuPoupo,variety_store, ,41.1593594,-8.6366781,,
Sapateiro Económica,shoes, ,41.1607178,-8.6330569,,
Marchand de marons,greengrocer,Rua de Gil Eanes ,41.1574144,-8.6601788,,Mo-Fr 17:00-19:00
Espiga,art,Rua de Clemente Meneres 66A,41.1487306,-8.6192968,,
Pomar da agra,supermarket,Rua da Agra 72,41.1551422,-8.6791835,,08:00-20:00
,furniture, ,41.154924,-8.6798452,,
Padaria Ribeiro,bakery, ,41.1556259,-8.6637078,,
Minipreço,supermarket,Rua das Condominhas ,41.1513342,-8.6495404,,Mo-Su 09:00-20:00
,hairdresser,Rua das Condominhas ,41.1499345,-8.6523926,,
,hairdresser, ,41.1594597,-8.6655115,,
,laundry, ,41.1591567,-8.6660131,,
,bakery, ,41.1543447,-8.6473784,,
,kiosk, ,41.1543447,-8.6472979,,
Roupa na Mão,laundry, ,41.1550333,-8.6479523,,
Alegre Pet,pet, ,41.1551424,-8.6480194,,
Mega Hair,hairdresser, ,41.1595334,-8.6360026,,
Oporto Look,hairdresser,Avenida do Doutor Antunes Guimarães 24,41.1638552,-8.6623641,,09:30-19:30
Amadeu's Cabeleiro e Barberia,hairdresser,Rua das Condominhas 451,41.1512612,-8.6498625,,
Farmácia Valdrez,vacant,Rua de Luís Cruz 230,41.1506168,-8.6507936,,
Hair Identity,hairdresser,Rua de Miguel Bombarda 295,41.149644,-8.6204554,,Mo-Su 09:00-20:00
Fresh-Peixaria,seafood,Rua Guerra Junqueiro ,41.1584721,-8.6359188,,
liga tu,electronics, ,41.1554325,-8.6303608,,Mo-Sa 08:00-18:00
Flores Joaquim Santos,florist, ,41.1541981,-8.6745833,,
Clínica Mira Corrêa,hairdresser,Rua da Quinta 551,41.1500892,-8.6645221,,
Cães y coisas,pet,R. Dom Domingos Pinho Brandão 116,41.1636024,-8.6754914,,
,general, ,41.1512479,-8.6499158,,
primo verde,convenience, ,41.1502834,-8.6517402,,
,locksmith, ,41.150275,-8.6517541,,
serrurier,locksmith, ,41.1502221,-8.6518543,,
Vidal Tecidos,clothes, ,41.1650455,-8.6701145,,
Cabeleireiro Palmeiras-Foz,hairdresser,Rua da Quinta 565,41.1500569,-8.6647367,,
Blue Drop,laundry, ,41.1767444,-8.5875964,,Mo-Su 07:00-24:00
Vista alegre,furniture, ,41.1516051,-8.6275967,,
Fresh Clean,laundry, ,41.1652313,-8.6248134,,
Confeitaria Magalhães,confectionery, ,41.1655921,-8.6250471,,
Lavandaria Limpal,laundry, ,41.1646869,-8.6249699,,
Intertom,clothes, ,41.1653532,-8.6248042,,
Dep'l centro laser,beauty, ,41.1647698,-8.6249601,,
Berta Sousa,hairdresser, ,41.1649574,-8.6249635,,
Chave Nova,estate_agent, ,41.1653233,-8.6248243,,
Viesdi,chemist, ,41.1646666,-8.6247693,,
Bombom retrosaria,sewing, ,41.1652779,-8.6248194,,
Mr. Boss Barber Shop and Miss Boss Hair Saloon,hairdresser,Rua de Francos 25,41.1671736,-8.6342946,,Mo-Fr 09:00-20:00; Sa 09:00-19:00
Princesinha - Papelaria e Tabacaria,newsagent,Rua de Cedofeita 486,41.1536673,-8.618453,,Mo-Fr 08:30-19:00; Sa 09:00-13:00
Drogaria Anabela,garden_centre,Rua de Cedofeita 463,41.1547032,-8.6189923,,"Mo-Fr 09:00-13:00, 14:00-19:00"
Candelabro,books, ,41.1547512,-8.6190119,,
Novo Talho Sacadura Cabral,butcher, ,41.1551719,-8.619224,,"Mo-Sa 07:30-13:00,14:30-19:30"
Continente,supermarket, ,41.1632247,-8.6212328,,
ALE-HOP,gift,Avenida Vimara Peres 70,41.1427969,-8.6101155,,"Mo-Fr 09:00-12:30, 14:00-18:00; Sa 10:00-12:30"
Casa dos Forros,craft,Rua de Cedofeita 189,41.1508544,-8.6173783,,"Mo-Fr 09:30-12:30,14:30-19:00; Sa 09:30-12:30; PH closed"
,seafood, ,41.1432148,-8.616553,,
Douro Clean,laundry, ,41.1687088,-8.6361752,,
Nova Prelada,bakery, ,41.1698779,-8.6348458,,
Ruta de China,general, ,41.1693401,-8.6320159,,
Continente,supermarket, ,41.1670014,-8.6268845,,Mo-Su 08:00-21:00
Novo mercado de francos,general,Rua Central de Francos ,41.1671497,-8.6347116,,Mo-Sa 08:00-18:00
Royal Enfield Porto,motorcycle,Rua de Faria Guimarães 295,41.1599263,-8.6080603,,"Mo-Fr 10:00-13:00,14:00-19:00; Sa 10:00-13:00; PH off"
Motocidade,motorcycle,Travessa de Antero de Quental 1750,41.1603137,-8.6090129,,"Mo-Fr 10:00-13:00,14:00-19:00; Sa 10:00-13:00; PH off"
Garagem Montebelo,car_repair, ,41.1533141,-8.5961585,,
Glass Drive,car_repair, ,41.1538446,-8.595841,,
Midas,car_repair, ,41.1537085,-8.5959243,,
Golden Hair,hairdresser, ,41.154357,-8.5956407,,
Talho Miranda,butcher, ,41.1544523,-8.5955852,,"Mo-Fr 08:00-13:00,15:00-19:30; Sa 08:00-13:00"
Confeitaria Atlântico,bakery, ,41.1544043,-8.5956111,,Mo-Sa 07:00-19:00
Pingo Doce,supermarket,Campo 24 Agosto 170-172,41.150003,-8.5981112,,
Talho Primor,butcher, ,41.1487125,-8.5982855,,
,convenience, ,41.148808,-8.598355,,
,religion, ,41.1488713,-8.5984001,,
Lê Beautiful,hairdresser, ,41.1489338,-8.5984587,,
Optima Tours,travel_agency, ,41.1491082,-8.5986025,,
Fernanda Rua,hairdresser, ,41.149178,-8.5985976,,
Iasil,clothes, ,41.1492303,-8.5985672,,
Phone Clínica,mobile_phone, ,41.14976,-8.5982599,,
Norsec,dry_cleaning, ,41.1499216,-8.59816,,
,greengrocer, ,41.1486598,-8.5988977,,Mo-Fr 10:00-19:00
Luar Protector Opticas,optician, ,41.1486139,-8.5988733,,Mo-Fr 10:00-19:00; Sa 10:00-13:00
Paula Teixeira,hairdresser, ,41.1484642,-8.5990062,,
Grab & Go,convenience, ,41.1484532,-8.598938,,24/7
,florist, ,41.1508736,-8.5942398,,
Óptica da Fábrica,optician,Rua da Fábrica 58,41.1475281,-8.613151,,
"Quiosque São Bento - Fortuna das Letras, Lda.",kiosk, ,41.1456072,-8.6103953,,
Prassa,clothes,Rua Sá da Bandeira 641,41.1517211,-8.6061077,,Mo-Fr 14:00-18:00; Sa 10:30-19:00
"Skin, Nails & I",beauty,Rua Sá da Bandeira 655,41.1519056,-8.6063086,,Mo-Sa 09:00-20:00
Chocolataria Equador,chocolate,Rua Sá da Bandeira 637,41.1517747,-8.6063895,,"Mo-Sa 11:00-14:00, 14:30-19:30"
MoMA Porto,clothes,Rua Sá da Bandeira 633,41.1517357,-8.6064122,,
Doces regionais,pastry, ,41.1454422,-8.6103559,,
Confeitaria Leblon,pastry, ,41.1524389,-8.6307519,,
Mercado de Invicta,gift, ,41.1472768,-8.6126424,,
Paiva e Cid,clothes, ,41.1500923,-8.6075038,,
Humana,clothes,Rua de Cedofeita 327,41.1525278,-8.6182047,,Mo-Sa 09:30-19:30; Su 11:00-18:30
Planeta Fresco,convenience,Rua Alcaide de Faria ,41.1723578,-8.6663625,,"PH,Mo-Su 08:00-19:00"
Talho Fabius,butcher, ,41.1720487,-8.6662109,,Mo-Sa 10:00-19:30
Minimercado Donas de Casa,convenience, ,41.1749395,-8.66612,,
Bazar BIBI,convenience, ,41.171559,-8.6655958,,
Estores Ferreira,window_blind, ,41.1715893,-8.6655345,,
Lavandaria da Rita,laundry, ,41.1717769,-8.6652199,,
,stationery, ,41.1721282,-8.6647373,,
Adérito Barbeiro,hairdresser, ,41.1721606,-8.6646937,,
,general, ,41.1717056,-8.6653204,,
FlorHália,florist, ,41.1718122,-8.665161,,
,yes, ,41.1718929,-8.6625123,,
,stationery, ,41.1718756,-8.6651,,
,car_repair, ,41.171678,-8.6656627,,
Augusta Silva Cabeleireiro,hairdresser, ,41.1722027,-8.664624,,
Luisa Cabeleireiros,hairdresser, ,41.1720098,-8.6649106,,
,hairdresser, ,41.1719532,-8.6649885,,
Petoutlet,pet, ,41.165126,-8.6703578,,
Sr. Cão & Dona,pet, ,41.1683822,-8.6711079,,Mo-Fr 10:00-19:00; Sa 10:00-13:30
O Brasileiro,bakery, ,41.1716921,-8.6622853,,
3 Desejos,supermarket, ,41.1695589,-8.6590934,,"PH,Mo-Su 08:00-19:30"
Florista do Lidador,florist, ,41.1706445,-8.657653,,
Alice Nunes Cabeleireiros,hairdresser, ,41.1707764,-8.6575291,,
Auto Luanda,car_repair, ,41.1702972,-8.6588784,,
Pão Quente Fonte da Moura,bakery, ,41.1644765,-8.6633599,,
Garagem da Vilarinha,car_repair, ,41.1641785,-8.6629845,,
Optica Invicta,optician, ,41.1640057,-8.6629071,,
Papelaria da Fonte da Moura,stationery, ,41.1642462,-8.6626932,,
Barbearia Maria Cruz,hairdresser,Avenida Doutor Antunes Guimarães 47,41.1641238,-8.6628016,,Mo-Fr 09:00-13:00; Mo-Fr 15:00-19:30; Fr 00:00-13:00; Sa 15:00-17:00
Ametista,beauty, ,41.1703729,-8.667004,,
,fashion_accessories, ,41.1635931,-8.6651825,,
Go Natural,supermarket, ,41.1512051,-8.6765047,,
Vasco Freitas - VF - Hairstylist Salon,hairdresser, ,41.1585196,-8.6820056,,
Centro Comercial da Foz,mall, ,41.1592468,-8.6834984,,
Interdesign,interior_decoration, ,41.1578338,-8.6823251,,
Foz 17,jewelry, ,41.157291,-8.6816707,,
Haity,clothes, ,41.1570697,-8.68166,,
Haity,shoes, ,41.1569533,-8.6815634,,
Minipreço,supermarket, ,41.1574818,-8.6807705,,
Hairstudio,hairdresser,Rua do Marechal Saldanha 68,41.1555465,-8.6779199,,Mo-Sa 08:30-20:30
Dourobike,bicycle, ,41.1507731,-8.6769616,,
Anízia Florista,florist,Rua de Cândida Sá de Albergaria ,41.1536727,-8.6758643,,Mo-Fr 09:00-17:00
Talho do tunel,butcher,Rua de Cândida Sá de Albergaria ,41.1538856,-8.6760953,,Mo-Sa 08:00-20:00
Rainha da Foz,bakery,Rua de Diu 297,41.1540747,-8.6747194,,Mo-Sa 07:00-20:00
Reprografia Aeflup,copyshop, ,41.1509219,-8.6320707,,Mo-Fr 09:00-17:00
Informática FLUP,computer, ,41.1506545,-8.6330273,,Mo-Fr 09:00-16:00
Reprografia FLUP,copyshop, ,41.150614,-8.6330435,,Mo-Fr 09:00-17:00
AkiháCarne,butcher, ,41.151867,-8.6766506,,
Pingo Doce,supermarket, ,41.1483186,-8.6581726,,Mo-Su 08:30-21:00
Continente,supermarket, ,41.1770803,-8.6466498,,Mo-Su 08:00-21:00
WERA Store 2,variety_store, ,41.1771154,-8.6503427,,
Espeto Talhos,butcher, ,41.1699306,-8.6492626,,"Mo-Fr 08:00-13:00,14:30-17:30; Sa 08:00-13:00,14:00-18:00"
Barber Shop New York,hairdresser, ,41.1674099,-8.6503642,,
Padaria O Sultão,bakery, ,41.1707382,-8.656157,,
Sapataria Picha,shoes, ,41.170559,-8.6565867,,
Tabacaria Welwitschia,stationery, ,41.1706656,-8.6568147,,
EuroStore,convenience, ,41.1703862,-8.656656,,
Abreu - Viagens e Turismo,travel_agency, ,41.1660656,-8.6493789,,
Casa Havanesa,tobacco, ,41.1660689,-8.6491223,,
Estores J Machado,window_blind,Rua da Preciosa 402,41.1764086,-8.6568912,,Mo-Fr 09:00-19:00
Clínica do Motoe,car_repair, ,41.1757048,-8.6564706,,
Talho de Pereiró,butcher, ,41.1738362,-8.6546618,,
Tubos na Hora - Comércio de Tubos Hidráulicos,trade, ,41.1770302,-8.6575459,,
Talho Martim Moniz,butcher, ,41.1727857,-8.6640335,,
Peixaria Martim Moniz,seafood, ,41.1728249,-8.6637714,,
Mercearia Manuel Macedo,convenience, ,41.1730352,-8.6634691,,
Colunex,bed, ,41.1648244,-8.6721322,,
Fashion Clinic,clothes, ,41.1648522,-8.6722195,,
Alcina Alves & Filhos,clothes,Rua Alcaide de Faria ,41.1721845,-8.66704,,Mo-Fr 08:30-17:00
,car_repair, ,41.172119,-8.6730521,,
Cabeleireiro Celina e Laura,hairdresser, ,41.1718202,-8.6727401,,
1000 Paladares,deli, ,41.1705451,-8.6715514,,
Minimercado da Vilarinha,general, ,41.1725839,-8.6737851,,
Frutaria do Bolhão,greengrocer, ,41.1514877,-8.6073755,,
,hairdresser, ,41.1717962,-8.6643821,,
Spar,supermarket, ,41.1596239,-8.6284866,,
Loja GALP Casa,yes, ,41.1589018,-8.6301852,,
Zara Home,interior_decoration, ,41.1566536,-8.6292481,,
SEASIDE,shoes, ,41.1552853,-8.6304311,,
Mundoffice,stationery, ,41.1527698,-8.6311803,,
QUALQUERIDEIA,copyshop, ,41.1524692,-8.6312154,,
,general, ,41.1545948,-8.6313298,,
Continente,supermarket, ,41.1553385,-8.6288498,,
Froiz,supermarket, ,41.1548295,-8.6294617,,
Mundoffice,copyshop, ,41.1527532,-8.6310855,,
Scrape Needle,music, ,41.1611331,-8.6114166,,
Perry Sampaio,yes, ,41.1525734,-8.6369443,,
Tintas CIN,paint, ,41.1541761,-8.6421671,,
Cassio,furniture, ,41.1540489,-8.6418225,,
ManMood,clothes, ,41.1537955,-8.6411144,,
,florist, ,41.1523056,-8.6352035,,
,general, 283,41.1707755,-8.6614707,,
Tipografia do Carmo,copyshop, ,41.1466299,-8.6165427,,
Lavandaria Lidador,laundry, ,41.1711805,-8.6583095,,
,general, ,41.1704267,-8.6578254,,
Only Battery,batteries, ,41.1711098,-8.6572703,,"Mo-Fr 09:00-12:30,14:00-18:30; Sa,Su off"
Casa Macedo,hardware, ,41.1715404,-8.6578564,,
Salão,hairdresser, ,41.1713522,-8.6590494,,
Margot,clothes, ,41.1474668,-8.6159328,,
Pétalas,clothes,Rua de Carlos Alberto 119,41.1476715,-8.6158442,,
Marmi,fashion_accessories,Rua de Carlos Alberto 117,41.1477175,-8.615835,,
Invicta Cabeleirieiros,hairdresser, ,41.147711,-8.6157659,,
Miescarpa,fashion_accessories, ,41.1478413,-8.6158458,,
,vacant, ,41.1478706,-8.6158358,,
Lopo Xavier & Companhia,fabric, ,41.1480908,-8.616129,,
Spar,convenience, ,41.1478295,-8.616152,,
Armazens Branco,vacant, ,41.1477659,-8.6161596,,
Alves Óptica,optician, ,41.1470635,-8.6167581,,
Papelaria do Carmo,stationery, ,41.1471221,-8.6169083,,
Garrafeira do Carmo,wine, ,41.1471395,-8.6169684,,
Tabacaria do Piolho,tobacco, ,41.1468851,-8.6165741,,
Angel Outlet,clothes, ,41.1458171,-8.6132225,,
Principe Porto Portugal,gift,Rua dos Clérigos 45-47,41.1458355,-8.6130589,,
Manteigaria - Fábrica de Pastéis de Nata,pastry,Rua dos Clérigos 37,41.1458485,-8.6129674,,"Mo-Th,Su 08:00-23:00; Fr-Sa 08:00-24:00"
Dom João,wine, ,41.1458508,-8.6129224,,
Souvenirs dos Clérigos,gift, ,41.1458543,-8.6128792,,
Navarro,bag, ,41.1458759,-8.6126866,,
Lidia Joias,jewelry, ,41.1458825,-8.6126212,,
Fly London,shoes, ,41.1459902,-8.6134974,,
